UserID,DateTime,TargetDistance,TargetHeight,GravityStrength,BallType,BallMass,Score,ThresholdValue
6,2026-01-19 10:06:58,10,3,-10,Tennis,5,0
6,2026-01-19 10:07:13,8,3,-10,Tennis,5,0
6,2026-01-19 10:07:16,8,3,-10,Tennis,5,0
6,2026-01-19 10:09:11,0,0,-10,Tennis,5,3
6,2026-01-19 10:09:21,5,1,-10,Tennis,5,3
6,2026-01-19 10:09:26,5,3,-10,Tennis,5,0
6,2026-01-19 10:09:30,9,2,-10,Tennis,5,0
6,2026-01-19 10:09:33,5,1,-10,Tennis,5,7
6,2026-01-19 10:09:36,6,2,-10,Tennis,5,0
6,2026-01-19 10:09:39,9,1,-10,Tennis,5,3
6,2026-01-19 10:09:44,6,2,-10,Tennis,5,6
6,2026-01-19 10:09:47,6,2,-10,Tennis,5,3
6,2026-01-19 10:09:51,6,2,-10,Tennis,5,7
6,2026-01-19 10:09:54,5,3,-10,Tennis,5,5
6,2026-01-19 10:09:57,9,1,-10,Tennis,5,3
6,2026-01-19 10:10:01,10,1,-10,Tennis,5,3
6,2026-01-19 10:10:34,0,0,-10,Tennis,5,1
6,2026-01-19 10:10:39,5,2,-10,Tennis,5,0
6,2026-01-19 10:10:42,7,1,-10,Tennis,5,7
6,2026-01-19 10:10:50,6,3,-10,Tennis,5,0
6,2026-01-19 10:10:54,8,2,-10,Tennis,5,3
6,2026-01-19 10:10:58,7,3,-10,Tennis,5,9
6,2026-01-19 10:11:03,7,1,-10,Tennis,5,0
6,2026-01-19 10:11:16,6,2,-10,Tennis,5,5
6,2026-01-19 10:11:20,9,2,-10,Tennis,5,5
6,2026-01-19 10:11:23,6,1,-10,Tennis,5,0
6,2026-01-19 10:11:26,9,1,-10,Tennis,5,0
6,2026-01-19 10:11:28,10,2,-10,Tennis,5,0
6,2026-01-19 10:11:30,10,1,-10,Tennis,5,0
6,2026-01-19 10:11:36,6,2,-10,Tennis,5,7
6,2026-01-19 10:11:38,8,2,-10,Tennis,5,5
6,2026-01-19 10:11:41,10,1,-10,Tennis,5,8
6,2026-01-19 10:11:44,6,3,-10,Tennis,5,0
6,2026-01-19 10:11:47,5,2,-10,Tennis,5,9
6,2026-01-19 10:12:15,0,0,-10,Tennis,5,1
6,2026-01-19 10:12:19,10,2,-10,Tennis,5,0
6,2026-01-19 10:12:24,8,2,-10,Tennis,5,0
6,2026-01-19 10:12:28,10,3,-10,Tennis,5,0
